professor_id,professor_name,university,carnegie,tenure_year,review_id,review_date,review_year,relative_year,overall_rating,clarity_rating,difficulty,would_take_again,review_text,course,is_online,is_for_credit,grade,rating_tags
1441838,Cui Zhang,California State University Sacramento,R2,2000.0,UmF0aW5nLTM4OTQ4NTUy,2024-02-03 00:29:43 +0000 UTC,2024,24.0,1,1,5,,"Worst Professor! has okayish subject knowledge but doesn't have the ability to teach/explain a concept. teaches very outdated material. had to take it as 201 was made a core course, but bad experience.  Her explanation doesn't follow a flow. it's all over the place. the thick accent doesn't help.",CSC201,False,True,,
1441838,Cui Zhang,California State University Sacramento,R2,2000.0,UmF0aW5nLTM3MjAzNTMx,2022-12-20 18:34:21 +0000 UTC,2022,22.0,5,5,4,1.0,"This is a graduate level course, so you cannot expect an easy A. She is very clear about what she expects in hw assignments and projects. However this class is difficult, so you must attend and pay attention through out the semester. Projects are not that difficult if you pay attention. Final exam was directly from her lectures, hw and projects.",CSC201,False,True,A,Tough grader--Clear grading criteria--Lots of homework
1441838,Cui Zhang,California State University Sacramento,R2,2000.0,UmF0aW5nLTMzODIxMTg1,2020-11-16 01:29:57 +0000 UTC,2020,20.0,2,2,5,0.0,"Tips for passing: Watch the SML videos on youtube by Dan Grossman, watch them on the first day if you can. You will still have to learn about currying but it makes everything much easier. Also take &quot;exact copy&quot; notes because she gives &quot;whiteboard source code&quot; for the hard SML project in class. Good luck",CSC201,False,True,,Lots of homework--Get ready to read--Caring
1441838,Cui Zhang,California State University Sacramento,R2,2000.0,UmF0aW5nLTMxNTYxMjYw,2019-04-09 23:17:32 +0000 UTC,2019,19.0,1,1,5,0.0,Honestly she seems to be a cold person....I got advising from her at one point and she isn't very warm or compassionate on people's needs......I honestly didn't wanna show my face back at the office again because of her agressiveness Avoid her at all costs....I am glad she isn't the chair anymore,CSC000,False,True,,
1441838,Cui Zhang,California State University Sacramento,R2,2000.0,UmF0aW5nLTMwMTE1NTk0,2018-05-15 17:31:56 +0000 UTC,2018,18.0,1,1,4,0.0,"This class ceases being useful after the first part about about lambda calculus. Lectures are confusing, assignment directions are either missing or ambiguous, and the class is not useful in any way. If another teacher were to teach this class it may be salvageable.",CSC201,False,True,,
1441838,Cui Zhang,California State University Sacramento,R2,2000.0,UmF0aW5nLTI1MDYxOTEz,2015-07-23 16:38:13 +0000 UTC,2015,15.0,1,1,5,,"She assumes you know everything. Sometimes seems very partial towards the students which she likes. She is knowledgeable but can't teach. Her teaching lacks clarity. Being the chair, she does forcibly makes students take up courses. She gives students pre-requisites. Can give a very low grade as there is no visibility on her grading scheme.",201,False,True,B-,
1441838,Cui Zhang,California State University Sacramento,R2,2000.0,UmF0aW5nLTI0OTE1ODQ0,2015-05-28 22:48:00 +0000 UTC,2015,15.0,3,2,4,,"She really cares about her students, but is not an effective teacher. Expect to go to her office hours a lot (hope you don't work for a living!), but unless you press her, she will explain things in exactly the same words that she used in class. Group projects okay, but memorize what you did, because it will be most of the final.",CSC201,False,True,B+,
1441838,Cui Zhang,California State University Sacramento,R2,2000.0,UmF0aW5nLTI0NDEwNzc2,2015-02-25 01:56:26 +0000 UTC,2015,15.0,5,5,2,,Very caring and helpful professor. She lectures are very organized and well prepared.,CSC201,False,True,,
1441838,Cui Zhang,California State University Sacramento,R2,2000.0,UmF0aW5nLTI0MTEyMDI5,2014-12-16 23:45:52 +0000 UTC,2014,14.0,1,1,5,,"She assumes you know everything. She is knowledgeable but cant teach. She makes sure that you loose interest in her class from day 1. I dont understand why this course is a core course as the course material is useless and out dated. Besides 201, she was our grad coordinator and made our life hell by not giving classes which we wanted.",CSC201,False,True,B-,
1441838,Cui Zhang,California State University Sacramento,R2,2000.0,UmF0aW5nLTIyNzM0OTUz,2014-01-11 04:45:23 +0000 UTC,2014,14.0,5,5,1,,"Incredibly nice and helpful teacher. She loves her work, and it shows.",CSC201,False,False,,
1441838,Cui Zhang,California State University Sacramento,R2,2000.0,UmF0aW5nLTIyMjAxMzU2,2013-10-22 12:23:00 +0000 UTC,2013,13.0,1,1,5,,"'Futile' is the word which best describes her teaching. Only she knows what she is talking about. Very bad method of teaching, referring only to her notes. The major problem is her accent - it is difficult to understand. She's knowledgeable, no doubt. But not a good teacher. 10/100 for teaching.",CSC201,False,False,,
1441838,Cui Zhang,California State University Sacramento,R2,2000.0,UmF0aW5nLTE5NjA1NTc2,2011-12-22 17:09:56 +0000 UTC,2011,11.0,1,1,5,,I agree very tought to follow. Her notes is all about key words. Very hard for the exams. My GPA will definately go down having this course...unfortunately it is core course.,CSC201,False,False,,
1441838,Cui Zhang,California State University Sacramento,R2,2000.0,UmF0aW5nLTE5NjA1NTI5,2011-12-22 17:04:50 +0000 UTC,2011,11.0,1,1,5,,the professor (cui zhang) is very difficult to follow. she knows what she is speaking. I have 100% of students with negative feedbad. the course is a core couse other wise i would have never taken it.,CSC201,False,False,,
2541054,Weide Chang,California State University Sacramento,R2,2002.0,UmF0aW5nLTMyNjMwNjc2,2019-12-12 19:12:25 +0000 UTC,2019,17.0,1,1,5,0.0,"He is never motivated to teach class. Most students will attend the first half and then disappear because his lectures are poorly drawn and explained . Notes offer no help, reading the book barely helps, coding assignments are in verilog which is not taught in previous courses. If you want to learn , do not take this class.",CSC137,False,False,C,Graded by few things
2541054,Weide Chang,California State University Sacramento,R2,2002.0,UmF0aW5nLTMyNTg2MjAw,2019-12-10 02:58:27 +0000 UTC,2019,17.0,1,1,3,0.0,"Worst professor I have ever got in my life,I had to take this course as it was mandatory too, otherwise would have never done such a mistake. Not understood a word from his lectures even while giving my 100%.",CS205,False,True,,Get ready to read--Test heavy
2541054,Weide Chang,California State University Sacramento,R2,2002.0,UmF0aW5nLTMyNTY4Njkw,2019-12-08 23:15:57 +0000 UTC,2019,17.0,1,1,3,0.0,He is a funny guy. poor lectures. Waste attending his class. His slides are old fashioned.,CSC205,False,True,,
2541054,Weide Chang,California State University Sacramento,R2,2002.0,UmF0aW5nLTMyNTY4NjQ0,2019-12-08 23:09:59 +0000 UTC,2019,17.0,1,1,1,0.0,"Doesn't teach what is important , can't understand most of it doesn't make sense. The answers to his questions are not consistent.",CS205,False,True,,
2541054,Weide Chang,California State University Sacramento,R2,2002.0,UmF0aW5nLTMyNTMzNTc3,2019-12-05 07:33:33 +0000 UTC,2019,17.0,2,2,4,0.0,"umm, he's a nice guy and all, but the content makes zero sense. He doesnt prepare you at all for the homework that he hands out, and expects you to read a boring book to learn it. Besides that, his programming assignments are challenging and he isnt of much help. Like i said, nice guy and all, but resented the class.",CSC137,False,True,Not sure yet,Lots of homework--Get ready to read--Test heavy
2541054,Weide Chang,California State University Sacramento,R2,2002.0,UmF0aW5nLTMyNDk0ODc5,2019-12-01 05:50:05 +0000 UTC,2019,17.0,1,1,5,0.0,"The school didn't prepare me to know about verilog but he gives out labs in verilog and expects us to do it easily. AND OMG, his notes, his handwriting, its all super messy! The lecture was so boring that I didn't even go to class anymore. Most of the homework answers can be found online. Also, his study guides is BS!! TAKE HIM, RISK YOUR GPA!!!!!!",CSC137,False,True,,Graded by few things--Test heavy--Lecture heavy
2541054,Weide Chang,California State University Sacramento,R2,2002.0,UmF0aW5nLTMyNDQxMjM3,2019-11-19 20:45:53 +0000 UTC,2019,17.0,1,1,5,0.0,"Lecture is BORING! His notes are sooo messy, i cannot understand any of it. Midterm is super HARD! Feel free to take him if u want to risk ur GPA. I guess the only good thing about him is that he curves the grades accordingly.",CSC137,False,True,Not sure yet,Lots of homework--Lecture heavy
1887854,John Magee,Clark University,R2,2020.0,UmF0aW5nLTQwNzk1MzY5,2025-03-20 18:17:36 +0000 UTC,2025,5.0,1,1,5,,provost magee does not respect student workers,CS120,False,True,F,
1887854,John Magee,Clark University,R2,2020.0,UmF0aW5nLTQwNzk1MzUx,2025-03-20 18:14:41 +0000 UTC,2025,5.0,1,1,1,,Provost Magee hates student workers,CS120,False,True,,
1887854,John Magee,Clark University,R2,2020.0,UmF0aW5nLTM0ODA3NDgw,2021-05-17 11:15:54 +0000 UTC,2021,1.0,4,4,4,1.0,"The flipped classroom method, while not my favorite, is well executed. Despite struggling in this class, I ended up doing pretty well due to him dropping a few of your worst grades. This class is A LOT of work (a project every week) but you are given the tools needed. Don't let the first class scare you!!",CSCI120,True,True,A,Lots of homework--Clear grading criteria--Amazing lectures
1887854,John Magee,Clark University,R2,2020.0,UmF0aW5nLTMzNjg4MTI0,2020-10-09 00:07:08 +0000 UTC,2020,0.0,4,4,4,1.0,"Lots of support (TA hours everyday and extended ones on weekends). Responses to questions usually within 30 minutes. The class is extremely work heavy. You need a lot of hours outside of class. I often spend all of Friday and Saturday finishing up work (in addition to doing work throughout the week). Prof. Magee is great for CS120, though.",CS120,False,True,A,Lots of homework--Accessible outside class--Test heavy
1887854,John Magee,Clark University,R2,2020.0,UmF0aW5nLTMzNjUyNTkz,2020-09-19 18:25:13 +0000 UTC,2020,0.0,5,5,4,1.0,"Professor Magee is great! I had him for CS120, and while I found the class very difficult, the course is so well organized that the frustration came from the challenge of the work, not ambiguous instructions/grading. I felt that he clearly communicated the core concepts of the class and had an effective support structure set up to ensure success.",CS120,False,True,,Gives good feedback--Lots of homework--Caring
1887854,John Magee,Clark University,R2,2020.0,UmF0aW5nLTMyNzAxMDk3,2019-12-18 04:50:27 +0000 UTC,2019,-1.0,5,5,3,1.0,"I enjoyed Prof Magee for Intro to CS. He is very friendly and approachable and is willing to help you when you get stuck. He also explains concepts well. This class does have a lot of daily work - there are pre-class activities 2x a week, biweekly quizzes, and weekly projects (writing computer programs). There is no textbook, which saves $",CSCI120,False,True,,Gives good feedback--Lots of homework--Accessible outside class
1887854,John Magee,Clark University,R2,2020.0,UmF0aW5nLTI3NzQyNDM5,2017-01-17 13:47:52 +0000 UTC,2017,-3.0,2,2,4,0.0,He is an annoying professor. He does not say about participation and attendance yet grades professionalism in the end. He says on the test to be concise in answers yet gives points based on the amount of information student provided. He does not give out much homework for the most of the semester yet throw all remaining homework for the last 2 week,CSCI280,False,True,,Tough Grader--LOTS OF HOMEWORK
1887854,John Magee,Clark University,R2,2020.0,UmF0aW5nLTI2MzI4NTI1,2016-04-19 14:57:56 +0000 UTC,2016,-4.0,5,4,2,,"I took his class during the summer. Lecture notes are clear and posted online. He is very helpful. Since it's a summer session, we have a tight schedule and homework due every week. But it's ok if you start early. He gave four quizzes and a final. You can either take four quizzes, or three highest quiz and a final. WOULD TAKEN AGAIN.",CS132,False,True,A,
1887854,John Magee,Clark University,R2,2020.0,UmF0aW5nLTIzMzI5NjU1,2014-05-30 11:33:52 +0000 UTC,2014,-6.0,5,4,3,,"This is my favorite professor in Clark's CS department. He is very straight forward, helpful, nice, but still challenging. He does cram a lot of information into a course and goes pretty fast, but if you spend time you will learn a lot. He is very helpful when you ask, and his assignments really relate to the classwork.",CS280,False,False,B+,
1887854,John Magee,Clark University,R2,2020.0,UmF0aW5nLTIyOTcyODUy,2014-04-01 01:24:13 +0000 UTC,2014,-6.0,5,3,3,,I've have Magee for many classes. He is finally turning around and becoming a great professor!,CSCI280,False,False,,
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTQyMjAzMzIx,2025-12-12 07:21:40 +0000 UTC,2025,21.0,5,5,2,1.0,"I love Dr. Kokensparger, he's super great, the class is really easy A. its very clear what you have to do, and he's a very, very lenient grader. He's pretty funny for an older guy, but this class is a breeze, and he makes it even better.",CSC121,False,True,A+,Participation matters--Clear grading criteria--Caring
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTQxODkzOTkw,2025-11-18 19:27:30 +0000 UTC,2025,21.0,5,5,3,1.0,"Dr. Kokensparger is such a kind, caring teacher who genuinely cares about his students more than himself. The class is pretty boring and uninteresting and is honestly difficult (the tests are very hard) but he is a great teacher who truly does want us to succeed.",CSC121,False,True,B+,Get ready to read--Caring--Lecture heavy
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTQwOTM3MzI1,2025-04-14 19:51:25 +0000 UTC,2025,21.0,4,4,3,1.0,"He is overall a really nice professor, although is class is very lecture heavy and can be a bit boring. There is one weekly quiz out of 10, and another that is just counted for participation. Projects and Labs are fairly easy and you get a full week to complete them. Tests can be very daunting since there is so much information to learn.",CSC121,False,True,A-,Clear grading criteria--Lecture heavy
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTQwODUzODAx,2025-04-01 21:53:38 +0000 UTC,2025,21.0,5,5,3,1.0,"He's very knowledgable and you can tell he cares about his students. This course isn't easy, but not super hard. As long as you put in the work and study hard on exams you will be fine. Attendance is mandatory as you get points every single day if you are there. There is mainly coding projects and conceptual tests.",CSC121,False,True,B,
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTQwNjQ3NjI3,2025-02-06 21:11:10 +0000 UTC,2025,21.0,4,4,3,1.0,"Overall was a great guy. He's very supportive and open to help anybody who needs it. You also have TA's in this course so they are there to help as well. Really funny guy and as long as you do the readings, you'll do fine on the weekly reviews and the coding.",CSC121,False,True,B-,Get ready to read--Caring
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM5MTE2NDE3,2024-04-02 17:57:04 +0000 UTC,2024,20.0,5,5,3,1.0,Super kind professor. Class is not easy but not super hard. Put in the work and you will do well. TAs are available and can help you get through the coding. Dr.K loves what he does and you can tell!,CSC121,False,True,A-,Participation matters--EXTRA CREDIT--Caring
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM5MDQ4Njc5,2024-03-13 21:07:31 +0000 UTC,2024,20.0,4,4,3,1.0,"Great professor but the class is so boring. You can tell he is passionate about the material but it can be hard to follow along. You definitely have to put effort into the labs and tests, but if you put in the work you should do fine. Def the best prof to take 121 with",CSC121,False,True,A-,
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM4ODUyOTUx,2024-01-09 03:44:05 +0000 UTC,2024,20.0,5,5,2,1.0,"Dr. K is so sweet! The tests were scary because there is so much material to study, but if you try you'll do fine. I didn't pay attention in class because he just review the readings, but the readings explain it better. However, he was still a great teacher! He tells funny stories sometimes.",CSC121,False,True,A,Get ready to read--Clear grading criteria--Hilarious
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM4NzM1ODk2,2023-12-19 01:55:47 +0000 UTC,2023,19.0,5,5,3,1.0,Professor Kokensparger was by far my favorite professor I had this semester. He truly cares about each and every student. We use the book quite often in this course- but you can get by without reading the chapters. The projects can be time consuming but go to office hours for help! Tests aren't too bad and overall a surprisingly interesting class!,CSC121,False,True,A-,Caring--Respected--Lecture heavy
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM4NTEzNzIy,2023-12-05 01:12:55 +0000 UTC,2023,19.0,5,5,1,1.0,"Very nice professor. I found the class very easy. There is a chapter of the textbook to read each week as well as a project due each week. The chapters aren't too long, and to be honest if you're computer savvy you don't really need to read the chapters. The projects can be challenging, but you have all the code you need from the slides.",CSC121,False,True,A,Participation matters--Clear grading criteria--Caring
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM3ODI1Nzg0,2023-05-04 21:38:50 +0000 UTC,2023,19.0,5,5,2,1.0,"He is a very good professor, but his lectures can run long. He really cares about his students.",CSC222,False,True,A+,Group projects--Caring
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM2OTMzODEy,2022-12-01 16:00:18 +0000 UTC,2022,18.0,5,5,3,1.0,Dr. Kokensparger is a great professor. He grades weekly projects or labs as well as a weekly quiz plus 3 tests. Super nice guy and will help you out with your code if you need.,CSC121,False,True,B,Caring--Lecture heavy
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM2OTAwNTI2,2022-11-28 17:53:11 +0000 UTC,2022,18.0,5,5,2,1.0,"Dr. Kokensparger is a super sweet old man who grew up in an era of rapid technological improvement and is extremely passionate about it. He loves teaching, and lectures always have that energy to them. He's somewhat hard to contact, and will often redirect you to his TA's, but he has tons of students so it makes sense.",CSC121,False,True,A,Amazing lectures --Clear grading criteria--Caring
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM1NTk4MTkw,2021-12-19 19:23:03 +0000 UTC,2021,17.0,4,4,4,1.0,"Dr.K is so nice and really wants his students to succeed. With that being said, this class is hard if you aren't truly passionate about computer science so you have to work for your grade. For this class, I would definitely recommend Dr.K, his directions are straightforward and he drills the material into you with lectures. Super sweet guy.",CSC121,False,True,B+,Gives good feedback--Lots of homework--Tough grader
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM1MzUxMjA0,2021-12-02 21:06:37 +0000 UTC,2021,17.0,4,4,3,1.0,"Dr. K is very kind, and he is pretty laid back. The way that my class was set up was with two chapters of reading and a quiz each week, and there were weekly 'projects' that are more just like assignments. There are two tests and a final and occasional 'labs'. If you want to do well in the class, you have to read the textbook and study.",CSC121,False,True,A,Gives good feedback--Accessible outside class
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM1MzI0MDU0,2021-11-30 19:39:10 +0000 UTC,2021,17.0,1,1,5,0.0,Worst professor I've had at Creighton. The lectures rarely relate to the assignments. They are difficult to follow and not interactive at all. He offers little to no assistance and no way to catch up if you start to get lost. I have never dreaded going to a class more. Taking him is my biggest regret as a Creighton student. Try someone else.,CSC221,False,True,B,Graded by few things--Lecture heavy
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM1MjAzOTYy,2021-11-08 05:15:12 +0000 UTC,2021,17.0,5,5,2,1.0,"Such a sweet guy. Weekly quizzes that are directly from the book. Only have 2 tests and 5 homework assignments the entire year. The difficulty ramps up fast from HW2 to HW3, but it's not that bad once you get the hang of coding. Definitely recommend kokensparger if you plan to take CSC222",CSC221,False,True,A+,Caring--EXTRA CREDIT
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM1MjAwNTcx,2021-11-06 20:59:52 +0000 UTC,2021,17.0,5,5,3,1.0,"great teacher, lectures can be boring,but crucial to do weekly projects. TA hours are a savior",CSC121,False,True,B,Gives good feedback--Lecture heavy--Caring
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTM1MTAxNTAx,2021-10-04 06:01:47 +0000 UTC,2021,17.0,5,5,2,1.0,This class is really fun. For the most part you read a chapter and have a quiz on it the following monday. He goes in-depth on coding and lets you code along with him (explaining error messages too!). He has homework due every other week that isn't too hard. Overall a really nice and caring guy.,CSC221,False,True,A+,Skip class? You won't pass.--Caring--EXTRA CREDIT
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTMyNTE5Mzg1,2019-12-04 06:28:23 +0000 UTC,2019,15.0,5,5,3,1.0,Dr. K is 1 of the best professors here at CU! He has such a great personality and really gets to know his students. Class feels very long since its from 9-10:45 and the lectures can get a little boring. Other than that I have no complaints other than he doesn't hold office hours. I recommend getting to know him outside of the classroom!,CSC222,False,True,A,Gives good feedback--Hilarious--Caring
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTMwODc2NTM2,2018-12-05 14:09:15 +0000 UTC,2018,14.0,5,5,2,1.0,"Took Dr. Kokensparger for CSC 121. Would 100% recommend him to anybody looking for an intro class in the subject. He is super nice and understanding, so it is not difficult to do well if you make an effort to do all the work.",CSC121,False,True,,ACCESSIBLE OUTSIDE CLASS--Caring
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTMwNzA0NzUx,2018-11-12 12:24:35 +0000 UTC,2018,14.0,4,4,3,1.0,"I took CSC 121 once a week and it was long, but it was fine. He split the class up into two parts: an online quiz with a lecture and a coding lesson. There are 3 tests and I did well on them and I studied for about 3 hours before the test day. You should study the end of the chapter T/F for the test and then look over the powerpoint and the labs.",CSC121,False,True,,Clear grading criteria
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTMwMDc0NzEy,2018-05-11 16:29:49 +0000 UTC,2018,14.0,4,4,3,1.0,"Kokensparger stepped into the class in the middle of the semester. He provided a really good pace - the example problems and homework are hard for beginners, but if you do those you should be well-prepared for the final. A patient guy who would be an excellent prof for intro CSC.",CSC221,False,True,B+,
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTMwMDUwNzY2,2018-05-10 01:15:18 +0000 UTC,2018,14.0,5,5,3,1.0,Dr. Kokensparger is super nice and you can easily get an A in his class if you put in minimal effort. His quizzes at the beginning of every class are easy and usually a group effort.,CSC121,False,True,,Caring
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTI0Njc4OTIw,2015-04-27 15:45:14 +0000 UTC,2015,11.0,5,4,3,,Brian (baby santa) is super nice. Class material is pretty straight forward and he keeps you updated by displaying calendar every class. Comp. science isn't the easiest thing but he's pretty lenient.,CSC121,False,True,,
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTI0NDIzNjI0,2015-03-02 03:12:06 +0000 UTC,2015,11.0,5,5,1,,"Dr. K is an awesome professor. He explains concepts really well, and is one of those teachers that is always wanting the best for his students. If you have any problems, just go talk to him! Super nice and understanding. You won't regret taking his class.",CSC221,False,True,A+,
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTIyMzUyMDA0,2013-11-20 00:21:10 +0000 UTC,2013,9.0,5,4,2,,"Lectures basically just clarify points from the reading. Lots of super easy labs and projects that you can finish in class. Tests can be hard, but not if you do the study guide and examples in the book. He's super helpful and understanding if you have any problems. Can be boring, but you can get an A with some effort.",CSC121,False,False,A-,
1306011,Brian Kokensparger,Creighton University,R2,2004.0,UmF0aW5nLTE2MDY2ODQy,2009-07-26 17:35:06 +0000 UTC,2009,5.0,4,4,3,,Very Helpful guy. He pushes you to work hard but work will be rewarded. It is very important to pay attention in class. Sometimes tests get difficult but it all averages out in the end.,CSC121,False,False,,
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTQwMjkyMTQ0,2024-12-14 06:01:54 +0000 UTC,2024,0.0,5,5,2,1.0,"Dr. Al-Khateeb is great. Class is pretty much lecture based, but if you pay attention, then it helps a lot with the tests. The weekly lab is very do-able in the hour he gives you, and he's always willing to help. He also tends to reuse questions from previous quizes and tests on his tests/final, so be sure to reference those when studying.",CSC121,False,True,A+,Caring--Lecture heavy--Accessible outside class
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTQwMjY0OTAz,2024-12-13 01:26:05 +0000 UTC,2024,0.0,5,5,2,1.0,Solid class but it's easy to lose track of what's going on. Lecture heavy about some tough material. Weekly online labs that are easy enough. 2 test's and a final. Tests are okay. Super easy coding on it compared to the labs and 75% is history. Pay attention in the lectures and it's an easy A,CSC121,False,True,A,
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTQwMTg5NzA4,2024-12-10 04:51:35 +0000 UTC,2024,0.0,5,5,2,1.0,"Engaging during lectures, good teacher, just the right amount of work. Not a boring computer science class at all. Take him!!",CSC121,False,True,A,Amazing lectures --Gives good feedback--Caring
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTM5OTQ1MzE1,2024-11-14 02:35:44 +0000 UTC,2024,0.0,5,5,2,1.0,"Dr. Al-Khateeb was amazing! Prepares you very well for tests, and the tests themselves are straightforward-- no trick questions whatsoever. Homework and labs can be a bit tedious, but they serve a purpose! He is always down to help his students succeed. Overall, he is a great professor, and I would highly recommend him for CSC 121.",CSC121,False,True,A,
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTM5NDc1MDE5,2024-05-16 04:09:36 +0000 UTC,2024,0.0,5,5,2,1.0,"Very approachable and caring guy. He just wants you to show up (gives extra credit for attendance last couple weeks). Lectures are straightforward, weekly labs, 2 tests, and a final. Tests are 65% history and 35% coding, and the coding is very simple on tests. Class can be big and scary to say you're stuck, I just talked to him after class.",CSC121,False,False,A,
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTM4NDg4MDgy,2023-12-01 20:32:49 +0000 UTC,2023,-1.0,5,5,3,1.0,"He made the material very clear through his lectures. Doing the weekly projects leaves you well-prepared for the tests. Very helpful with questions and confusion. Tests are not too hard and are a mix between application and content history. For being a required class, he made it interesting and for not previously having interest in this topic.",CSC121,False,True,A,Clear grading criteria
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTM3OTk5Njg3,2023-05-28 17:30:02 +0000 UTC,2023,-1.0,4,4,3,1.0,Great class. Nothing bad to say. He is a pretty good helper and just an overall good teacher. I will say that if you have a hard time with thick accents you may want to consider taking someone else.,CSC121,False,True,B+,Tough grader--Clear grading criteria--Gives good feedback
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTM3NTAxOTQw,2023-03-13 20:04:41 +0000 UTC,2023,-1.0,4,4,4,1.0,"A great caring guy. The class was difficult for me because I am horrible with computers and the projects can be difficult. Get to class because the notes are important for tests and the online coding can be difficult but is hard to remember. Nevertheless, super understanding man and makes it clear that he cares about his students.",CSC121,False,True,B,Gives good feedback--Caring--Online Savvy
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTM2MjY4NjU5,2022-05-06 22:38:46 +0000 UTC,2022,-2.0,4,4,3,1.0,Al-Khateeb was a good professor and always helped students when needed. The class itself was kinda boring and hard to engage in but the textbook helps a lot.,CSC121,False,True,,Lecture heavy--Accessible outside class
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTM2MTc2Mjgw,2022-04-28 01:09:54 +0000 UTC,2022,-2.0,5,5,2,1.0,"For a class you have to take he makes it really interesting and as fun as he can. It is not the hardest course, show up and read the textbook and you will do fine. He is a super caring person and really appreciates people who attend, although attendance is not required. Highly recommend.",CSC121,False,True,A+,Online Savvy
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTM1NjgwNjMy,2021-12-31 06:44:16 +0000 UTC,2021,-3.0,4,4,1,0.0,"He is an iconic professor. I hate coding and struggled with it, but making use of his office hours helped explain the weekly homework assignments and quizzes. Tests are extremely difficult if you're not good at coding. I focused on vocab and short answers. Lectures are mostly based on reading PowerPoint slides and explaining the codes.",CSC121,False,True,A,Lecture heavy--Accessible outside class
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTM1NjEzNjk0,2021-12-21 01:06:21 +0000 UTC,2021,-3.0,5,5,3,1.0,"The sweetest professor, but this class is not easy. Don't just copy someone else's code. The tests are hard if you don't know the coding. There aren't many tests, but if you don't do well they will hurt your grade. I got A's on all projects, and ended w/ a B. Overall he is wonderful and the TA's are helpful, it's just hard if you don't care ab code",CSC121,False,True,B+,Lecture heavy--Caring
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTM1MzgyNDc5,2021-12-06 17:31:32 +0000 UTC,2021,-3.0,3,3,3,1.0,"Dr. Al-Khateeb is very kind professor and a relatively easy grader. He expects you to do the work but is lenient. His teaching isn't the most engaging, but I overall enjoyed his class.",CSC121,False,True,A-,Accessible outside class--Clear grading criteria
2476945,Samer Al-Khateeb,Creighton University,R2,2024.0,UmF0aW5nLTM0OTE5NDc5,2021-06-16 19:15:02 +0000 UTC,2021,-3.0,5,5,3,1.0,Dr. Al-Khateeb is a great professor and he really cares about his students. 221 is an intro class and he understands that not many people have had experience coding before. He is easy to talk to and wants to answer all your questions. Really nice.,CSC221,False,True,A-,Accessible outside class
