professor_id,professor_name,university,carnegie,tenure_year,review_id,review_date,review_year,relative_year,post_tenure,overall_rating,clarity_rating,difficulty,would_take_again_bin,sentiment,review_length,review_text,course,is_online,grade,rating_tags
2570564,Adam Aviv,George Washington University,R1,2019,UmF0aW5nLTM1MTE1ODUz,2021-10-11 13:51:01 +0000 UTC,2021,2,1,1,1,5,0.0,0.0,32,"He knows a lot about the subject he is teaching, however he is the least understanding professor I have had in my life. He is so strict and not understandable at all.",CS2113,False,B+,Lots of homework--Skip class? You won't pass.--Tough grader
2570564,Adam Aviv,George Washington University,R1,2019,UmF0aW5nLTM1MDEzMTIw,2021-08-07 22:24:23 +0000 UTC,2021,2,1,1,1,4,0.0,-0.8681,60,"Consider taking any other cs course. Dr. Aviv is simply not effective at teaching. His &quot;lecture&quot; on statistics was especially bad, because he doesn't seem to understand the material. Also, he zooms through slides. Your grade is unclear until the end. Tries hard to be likable, (some people like him) but this was my worst experience at GW so far.",CSCI6907,True,Rather not say,Skip class? You won't pass.--Graded by few things--Tough grader
2570564,Adam Aviv,George Washington University,R1,2019,UmF0aW5nLTM0ODkxNDQ1,2021-06-04 23:37:40 +0000 UTC,2021,2,1,1,1,4,0.0,-0.3885,56,"WORST PROF. When there were technical difficulties on his end during lectures he would keep going and ppl couldn't understand him. There were weekly homeworks/quizzes. In the last two weeks, 50% of the grade was due. The quizzes/tests are impossible (30% of the grade). The extra credit saved my grade (some are competitions between the students).",CSCI2113,False,A+,Lots of homework--Beware of pop quizzes--EXTRA CREDIT
2570564,Adam Aviv,George Washington University,R1,2019,UmF0aW5nLTMzMjc4ODM2,2020-05-12 23:29:04 +0000 UTC,2020,1,1,3,3,4,1.0,0.899,64,Aviv is average. The class itself is difficult because it introduces a lot of new things but once it clicks it's easier. There are a quiz and homework each week but he always gives a lot of extra credit opportunities. Lectures using slides so he can go too fast at times. Go to ACM study halls and LA office hours and you'll be fine.,CSCI1311,False,A-,Skip class? You won't pass.--Lecture heavy
2570564,Adam Aviv,George Washington University,R1,2019,UmF0aW5nLTMzMjMyMDU1,2020-05-07 18:33:23 +0000 UTC,2020,1,1,4,4,3,1.0,0.7906,48,Was able to significantly improve as the semester went on. He became one of my favorite professors. Had no issues talking to him after class and he was always able to clear up confusion. Genuinely cares for his students. Has lots of extra credit on problem sets too.,CSCI1311,False,A,Skip class? You won't pass.--Clear grading criteria--EXTRA CREDIT
2570564,Adam Aviv,George Washington University,R1,2019,UmF0aW5nLTMyODg5NTE2,2020-02-04 20:28:15 +0000 UTC,2020,1,1,1,1,4,0.0,-0.9159,65,"Hes new so maybe hell figure some stuff out, but for now his class is a pain. He doesnt post his lecture slides before class  this would be fine if it werent for the fact that he spends an average of 12 milliseconds on slides filled with notes. He always tries to seem approachable, but will turn any complaint or criticism back on the student.",CSCI1311,False,,
2879727,Arkady Yerukhimovich,George Washington University,R1,2023,UmF0aW5nLTQxMzcxMDky,2025-05-27 20:51:52 +0000 UTC,2025,2,1,5,5,4,1.0,0.9216,65,"Arkady is amazing, if you truly just pay attention in class you will do fine. The hard part of the class is just the material and staying focused during lecture since it can get pretty boring at times. The exams are very fair and typically easier than the hws. Arkady grades very fairly and often gives back points if you argue your case with him.",CSCI3313,False,B,Amazing lectures --Caring--Respected
2879727,Arkady Yerukhimovich,George Washington University,R1,2023,UmF0aW5nLTQwNDE2NzE0,2024-12-22 19:11:00 +0000 UTC,2024,1,1,4,4,4,1.0,-0.7875,61,"Arkady is a great professor, but this class is HARD. 7 difficult homeworks, 2 exams (avg. ~60-65%), and a research project. Despite all the work, it was doable since the lectures were very detailed, you get a week to revise homework, and the class is curved. (Midterm also had an option to take home some problems to get some points back.)",CSCI4331,False,A,Amazing lectures --Lots of homework--Test heavy
2879727,Arkady Yerukhimovich,George Washington University,R1,2023,UmF0aW5nLTM4NzkyNTg0,2023-12-27 17:09:23 +0000 UTC,2023,0,1,4,4,5,,0.0863,62,"I have no words besides stress. 7 LONG homeworks, 24 lectures. His grading is very tough. 2 chances for the homeworks. He made us take the midterm home since we flopped. Arkady is alright, but could really reduce the amount of work needed. I get it's grad level, but c'mon. Exams are a curve ball. He curves the grades and that's important.",CSCI6331,False,B+,Tough grader--Lots of homework--Lecture heavy
2879727,Arkady Yerukhimovich,George Washington University,R1,2023,UmF0aW5nLTM3OTczMzI5,2023-05-22 18:16:21 +0000 UTC,2023,0,1,5,5,4,1.0,0.0202,52,"Arkady is an amazing, understanding professor and explains the difficult concepts very well. TAs were very accessible and helpful in finishing homework and preparing for exams. Make sure to participate in class/lab/office hours to get participation credit. Exams are difficult (average: 50-70%), but 2 cheat sheets are allowed and they are curved.",CSCI3313,False,A,Participation matters--Lots of homework--Lecture heavy
2879727,Arkady Yerukhimovich,George Washington University,R1,2023,UmF0aW5nLTM3OTUxNjk1,2023-05-18 05:19:40 +0000 UTC,2023,0,1,5,5,4,1.0,0.4633,62,"Arkady is a very good professor, but no matter who's teaching foundations, you might have to put your blood sweat, and tears into this class! Office hours are super helpful - Participation (20%) is NOT free so participate in class or office hours bc it's so much material. 3 exams (2 x 20%, 1(your lowest) x 10%) HW (30%). Curves semester grades.",CSCI3313,False,A,Participation matters--Lots of homework--Test heavy
2879727,Arkady Yerukhimovich,George Washington University,R1,2023,UmF0aW5nLTM3OTQzNTY2,2023-05-17 08:09:34 +0000 UTC,2023,0,1,5,5,4,1.0,0.7269,55,"Considering its his first time teaching this, the professor really stepped up to cover the course well. Clear lectures provided as slides, generous grading to account for the relative difficulty of the material, and accessible TAs. Just wish they graded faster. Though, participate and go to office hours a lot to avoid losing participation credit",CSCI3313,False,A,Participation matters--Lots of homework--Accessible outside class
2879727,Arkady Yerukhimovich,George Washington University,R1,2023,UmF0aW5nLTM3NzEyMDY4,2023-04-25 16:07:03 +0000 UTC,2023,0,1,3,3,4,1.0,0.891,57,"He actually wants the class to perform well, but the content is difficult. He mentions a curve, but his exam scores have been significantly low. If you email him or talk to him at office hours, he is incredibly understanding and will help you succeed, and his recorded lectures are a huge help. Good professor, difficult content",CSCI3313,False,Not sure yet,Tough grader--Lecture heavy--Test heavy
1606847,Timothy Wood,George Washington University,R1,2017,UmF0aW5nLTM0ODAxMjE1,2021-05-16 01:01:14 +0000 UTC,2021,4,1,5,5,3,1.0,0.8294,62,Tim is a great professor. Even though 2541 is technically a WID you don't really do much writing in this class as most of it is done in 2501. It's a mixture of theory and practical but he tries to make sure you understand both and how they influence each other. Would recommend you take a class with him if you can.,CSCI2541,True,A-,Accessible outside class--Participation matters--Group projects
1606847,Timothy Wood,George Washington University,R1,2017,UmF0aW5nLTMzNTQwNDc0,2020-07-28 19:02:38 +0000 UTC,2020,3,1,5,5,2,1.0,0.9545,14,"Great professor, super nice and great at explaining hard concepts in an easy way",CSCI3907,False,A,Respected--Accessible outside class
1606847,Timothy Wood,George Washington University,R1,2017,UmF0aW5nLTI5NTk1MDE0,2018-02-25 15:31:02 +0000 UTC,2018,1,1,5,5,2,1.0,0.7883,14,"Great guy, Tim Wood is always prepared for lecture and they are never boring",CS2113,False,A+,
1606847,Timothy Wood,George Washington University,R1,2017,UmF0aW5nLTIwNzAxMjIz,2012-10-14 23:48:27 +0000 UTC,2012,-5,0,5,4,3,,0.8271,38,"I probably learned more from his class than I have in any other CS class. Not only that, but Wood also puts in a lot of effort to make the work fun. More professors should be like him.",CS2113,False,,
1606847,Timothy Wood,George Washington University,R1,2017,UmF0aW5nLTE5MjkxMTA2,2011-11-21 15:18:00 +0000 UTC,2011,-6,0,4,5,3,,0.7906,14,Excellent professor. I learned a lot in the class and the projects were fun.,CSCI2103,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTI5MDgxMzA4,2017-12-07 13:43:48 +0000 UTC,2017,10,1,5,5,3,1.0,0.8565,55,"I highly recommend Clay for those interested in CS. His intro course is not very difficult, but is still engaging and informative. Grade is based on 2 homeworks, 5 projects, a midterm and a final. Attendance isnt mandatory and all lectures are posted online, but I recommend going to class to get your questions answered.",COSC052,False,,Hilarious--GRADED BY FEW THINGS--Clear grading criteria
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTI5MDc5MTc2,2017-12-07 11:48:19 +0000 UTC,2017,10,1,5,5,4,1.0,0.8172,47,Awesome teacher! Prof. Shields is probably the best 051 teacher at Georgetown. He explains everything extremely well and posts lecture captures on YouTube if you miss class. Tests are quite difficult but they stick to material learned in class. Definitely have to work for an A though.,COSC051,False,A,Clear grading criteria--Amazing lectures--Tests are tough
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTI5MDY5NDg1,2017-12-06 18:43:33 +0000 UTC,2017,10,1,5,5,4,1.0,0.9312,32,Clay is an awesome professor--his lectures are always entertaining and he's super accessible for help over email and office hours. His memes are dank and his class made me reconsider my major!,COSC051,False,,Gives good feedback--Hilarious
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTI5MDYxNjgx,2017-12-06 11:54:58 +0000 UTC,2017,10,1,5,5,3,1.0,0.8724,55,"Clay is an amazing professor who really cares about his class. He makes lectures interesting and very engaging. Clay is willing to help students understand and grasp difficult concepts, no matter the time (example: when it's 11:00 pm and you have an error in your program) just email him and he will most likely reply.",COS051,False,,Respected--ACCESSIBLE OUTSIDE CLASS--Amazing lectures
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTI1OTMzOTE4,2016-01-13 13:28:33 +0000 UTC,2016,9,1,5,5,3,,0.9454,57,"Best comp sci prof at Georgetown, hands down. Knows his stuff and is funny. Go to class, it makes the midterm/final so much easier. Only 2 fair coding projects. Weekly homework that's not difficult but can be dull. I would definitely take him again. Fair grader and amazing guy. Go to office hours to talk about life!",COS230,False,A,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTIzMjkyNzI3,2014-05-21 15:24:47 +0000 UTC,2014,7,1,5,5,2,,0.9435,57,"Clay is a really cool professor. Always willing to help, and replies to emails really quick. Class is not the easiest, but Clay makes it a fun class to go to and makes the concepts easier to understand. Midterm is harder than final. Start projects early and go to TAs for help and you should be okay.",COSC051,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTIzMjEzOTE3,2014-05-10 07:03:40 +0000 UTC,2014,7,1,4,4,3,,0.9529,58,Great professor who is always willing to help. Had 0 prior knowledge but managed to learn a lot and received a good grade. Be sure to start projects and studying for exams early! Wish there were more practice problems either assigned or done in class to solidify concepts but overall this was easily my favorite course this semester.,COSC51,False,A,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTIyNjkzOTk0,2014-01-04 02:48:10 +0000 UTC,2014,7,1,5,5,2,,0.9243,23,"Clay is an amazing professor!!! Take his classes, he is genuinely interested in helping you learn. Class was a joy to go to.",COSC051,False,Not_Sure_Yet,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTIyNjczNjM0,2013-12-30 10:38:31 +0000 UTC,2013,6,1,5,5,2,,0.8687,64,"At Georgetown, Clay has been my best professor yet. He is not only full of enthusiasm but he really knows a lot about programming. While some of us came in with no experience and others with plenty, Clay made sure to put everyone on the same page. He's truly exceptional! Not too tough of a class, start all projects at least a week early.",COS051,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTIyNjQ5ODg2,2013-12-24 02:16:47 +0000 UTC,2013,6,1,5,5,4,,0.9678,37,"Shields was an amazing teacher. Came in with quite a bit of programming experience, but he still managed to make the class fun and entertaining. Overall, great teacher. Hopefully will get him for more classes later on",COSC051,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTIxNjA3Mzk4,2013-04-25 18:46:28 +0000 UTC,2013,6,1,5,5,3,,0.9659,65,"Clay is one of the best professors I've had at Georgetown. He is so smart and an interesting lecturer, and is really great at explaining difficult concepts. The class is hard, not gonna lie, but he makes it worth it and is incredibly helpful. Definitely go to his office hours and get to know him, and start the projects early so you can get help.",COSC051,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTIxMzE3NDQ2,2013-02-03 13:02:33 +0000 UTC,2013,6,1,5,5,2,,0.8971,47,"The class is challenging but interesting.  Clay's lectures are crystal clear and so are his assignments.  I felt prepared for every assignment and he was always willing to help if someone is confused.  Definitely take this class, even if you are not interested in Comp Sci beforehand.",COSC051,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTE4MDU0Mzkz,2010-12-28 12:50:36 +0000 UTC,2010,3,1,5,4,3,,0.743,21,"Great guy, helpful in and out of class, and patient with explaining concepts that can be tricky the first time around.",COSC502,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTE4MDM0NjE2,2010-12-23 20:47:02 +0000 UTC,2010,3,1,5,4,2,,0.9062,8,"Great professor. Funny, clear, and willing to help.",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTE4MDI5Mzk4,2010-12-23 01:28:53 +0000 UTC,2010,3,1,4,3,3,,0.7097,27,"Great guy. C++ isn't easy to teach to beginners, but Clay does a nice job. VERY personable (especially for a nerd). I would definitely take him again.",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTE4MDI2Mjk2,2010-12-22 18:39:42 +0000 UTC,2010,3,1,5,4,4,,0.6249,2,Great Professor,COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTE4MDI2MDM4,2010-12-22 18:02:10 +0000 UTC,2010,3,1,5,5,2,,0.8964,35,"if you want to take c++, choose him. This is not a easy class, but not that hard either. the best part about Clay is he replys your email fast. really nice guy and patient.",CS071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTE4MDI1OTM3,2010-12-22 17:47:24 +0000 UTC,2010,3,1,5,4,3,,0.81,17,"Great professor. Funny and informative lectures. Could schedule assignments in a more organized fashion, but otherwise good.",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTEzNDAwMzg3,2007-08-12 17:36:20 +0000 UTC,2007,0,1,4,4,4,,0.8441,32,clay is a very funny professor who gives great anologies to explain the material.Projects are long but are usually fun if you start working on it atleast a week before its due.,COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTEyOTQ5MjY3,2007-03-29 00:31:30 +0000 UTC,2007,0,1,5,5,4,,0.3818,9,A spoonful of sugar helps the medicine go down.,COSC374,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTEyNzc1NTU4,2007-01-15 16:06:52 +0000 UTC,2007,0,1,5,5,3,,0.9603,52,Really interesting class. Very helpful and answered all my emails about projects very promptly. Makes fun analogies to help people understand. Exams require studying and that you actually understand the concepts rather than memorized it. Also takes time to tell you other really cool things about computers science in general. Awesome prof!,COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTEyNzY4NDk3,2007-01-13 00:55:24 +0000 UTC,2007,0,1,5,5,3,,0.9177,34,"great professor - makes class really interesting with the analogies.  projects take some time (starting early helps a ton for questions), and the exams are not easy, but overall a fun and energetic course",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTEyNzYwODA0,2007-01-11 14:22:28 +0000 UTC,2007,0,1,4,4,3,,0.631,62,"Class starts off easy then gets exponentially hard.  Loved it and understood everything at the beginning...by the end I had no idea what was going on.  Take his advice and start early on the projects.  TA's were vital to the projects.  Good professor, but concepts were sometimes still a bit fuzzy - tended to take some time for them to sink in.",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTEyNzA5MDk2,2007-01-02 15:11:40 +0000 UTC,2007,0,1,4,4,4,,0.8418,55,"Projects were really, really hard.  Book was exceedingly helpful for these, despite the fact that I took pretty extensive notes.  Midterm wasn't that bad and the final was a lot easier than I expected (but he was also getting married so he may have just wanted to make it easier to grade and get out)",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTEyNjc1MTc0,2006-12-23 17:08:13 +0000 UTC,2006,-1,0,5,4,4,,0.9777,71,"This class is tough if you haven't programmed before, but if you are willing to go to TA hours to get help you do fine. Clay answers emails late into the night, and there are 4 or 5 TAs: lots of hours. Clay is awesome, he has a great sense of humor. The work is like: nil. nil. nil. 10 straight hours finishing a program. nil. nil. nil. and so on",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTEyNjM0NTA5,2006-12-18 11:59:19 +0000 UTC,2006,-1,0,5,5,3,,0.8898,29,"Excellent course, great introduction to programming. Clay's a great professor who really does everything he can to help his students. Tests and projects are challenging, but fair and manageable.",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTEyNTQzODU5,2006-12-07 16:46:02 +0000 UTC,2006,-1,0,5,5,3,,0.9004,33,"Take Clay's class. He's an awesome professor and so helpful- he always checks his email and answers your questions. You will learn a lot, and the projects are fun and make you think.",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTExMzcyOTAz,2006-01-16 22:43:05 +0000 UTC,2006,-1,0,5,5,2,,0.9393,42,"Projects are interesting and get you to think, they are easy to do well on.  However the tests are pretty challenging, but if you study you will do well.  I highly reccomend Clay, he has a great personality and sense of humor.",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTExMzQ0NDI5,2006-01-11 11:12:53 +0000 UTC,2006,-1,0,5,5,4,,0.8442,16,"clay is awesome, helpful and fun (in a dorky way).  take his class if you can.",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTExMzQxNTU4,2006-01-10 21:33:35 +0000 UTC,2006,-1,0,5,4,4,,0.8581,51,"The class is tough if you have never programmed before but if you take good notes and can talk with someone in the class, a TA, or the teacher you should get it! Also the book is a really good resource that you dont really use so you dont realize it!",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTExMzM4OTM2,2006-01-10 16:33:05 +0000 UTC,2006,-1,0,5,4,2,,0.7574,20,"Overall a great class. After putting in a lot of effort, I learned quite a bit and did very well.",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTExMTQ3NzY5,2005-12-13 23:15:10 +0000 UTC,2005,-2,0,5,5,3,,0.8121,51,"Very entertaining lecturer. Makes silly analogies that make a seemingly formulaic class, actually very entertaining.  Answers questions via e-mail almost instantly and stays up really late when doing it. Somewhat difficult material to understand especially, if your really into cosci and trying to understand EVERTHING, but he makes it fun. --Grey",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTM1NDk1NzI=,2005-04-03 20:34:47 +0000 UTC,2005,-2,0,5,5,4,,0.6369,19,What everyone else said before cannot be emphasize enough.  He is by far the best professor I ever had.,COSC072,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTMwOTQ2MjM=,2004-12-22 00:45:54 +0000 UTC,2004,-3,0,4,3,4,,0.5535,58,"Clay is an awesome guy.  He is very willing to help, even offering email comments at 2:30am!  The subject material & tests are tough and there is a lot of stuff but he does a good job covering it.  However, it may take a while to get your projects back, i.e. a month later which can be frustrating.",COMPSCI07101,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTI5NTY5MTA=,2004-12-09 00:32:11 +0000 UTC,2004,-3,0,5,5,3,,0.4371,49,"Clay rocks.  I'd take any class with him.  He's just a really good teacher and that's rare.  He legitimately wants you to learn as much as possible, not joking.  Even if you don't really care about computer science, you'll care about it because of him.  Plus theres the candy.",COSC,False,Not_Sure_Yet,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTI5MjcwNzA=,2004-12-06 21:38:53 +0000 UTC,2004,-3,0,5,5,5,,0.908,44,"If you have to take any Comp Sci take it with this man!  He is funny, laid back, great with examples, and what other teacher will respond to your email within 10 minutes, AFTER midnight, only hours before the project is due.  Great guy.",071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTI3NDEzNjQ=,2004-11-15 16:33:39 +0000 UTC,2004,-3,0,5,5,3,,0.8548,30,"Clay does a great job of making tough concepts understandable - even to those with no programming experience.  Very fair, and really cares about students learning the material.  Highly recommended.",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTI3MzE5MTI=,2004-11-14 17:28:31 +0000 UTC,2004,-3,0,5,5,3,,0.9287,63,Clay is a great guy. He has a pleasantly geeky sense of humor and is often willing to help out in the middle of the night via email. He has hard subject matter to teach but I think he does a good job introducing it to people new to comp sci.  Good if you want to learn c++ and are new to programming.,COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTI2NzA3ODc=,2004-11-07 21:39:34 +0000 UTC,2004,-3,0,5,5,4,,0.8805,54,"He seems like a great guy.  Funny (for a dork) and he gives out candy if you notice he made a mistake.  He will help you with projects at 2am by email, and he gives you lots of short breaks during class so you won't rip your hair out.  I highly recommend his class.",COSC071,False,,
489262,Clay Shields,Georgetown University,R1,2007,UmF0aW5nLTI2NjY1Njk=,2004-11-06 22:45:09 +0000 UTC,2004,-3,0,5,5,4,,0.6369,14,"This guy cares about students learning. He is hard, but helps you through it.",COSC071,False,,
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTM2NDQxMjgz,2022-06-06 00:54:27 +0000 UTC,2022,5,1,5,5,3,1.0,0.4754,25,Professor Yang is really knowledgable and talks about the subject matter in really interesting ways. The textbook she used for the course was really informative.,cosc578,False,A,
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTM2Mzc2ODA3,2022-05-19 23:56:42 +0000 UTC,2022,5,1,1,1,5,,-0.631,46,"Not for new machine learning student, not even for statistics student. Lecture was no more than reading the textbook. She claims this is a math class,  but no keys released after assignments and exams. She blames student for wrongly understanding the materials instead of helping student.",cosc578,False,A-,Get ready to read
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTM1MzA2OTE3,2021-11-28 16:37:58 +0000 UTC,2021,4,1,5,5,5,1.0,0.7702,62,"If you are fascinated by machine learning and things of that sort, this class is a must. Professor Yang is a highly knowledgable researcher with a bird's eye view of the field. She is caring, straightforward and has high expectations. There is a lot of math to read, but this is not a proof-focused course, so don't worry too much about that.",COSC689,False,A,Respected--Get ready to read--Graded by few things
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTM0MjQ1MDky,2021-01-06 19:33:08 +0000 UTC,2021,4,1,5,5,4,1.0,0.9184,53,"I took Deep Reinforcement Learning in Spring of 2020 with Professor Yang. The class is challenging, but I learned a lot through the lectures, readings, and homework assignments. Professor Yang asked for and incorporated student feedback into her lectures to curate her teaching style to best suit her students, which I really appreciated.",COSC689,False,A,Accessible outside class--Get ready to read--Caring
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTMxOTY1MjM5,2019-05-28 18:33:38 +0000 UTC,2019,2,1,1,1,5,0.0,-0.743,29,"Worst class I ever took. She yells at people for asking questions, usually doesn't understand the questions, and assigns triple the work any reasonable cs prof should. Avoid her.",COSC150,False,,Lots of homework--Group projects
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTMxNjY4NTI3,2019-04-24 23:14:20 +0000 UTC,2019,2,1,5,5,3,1.0,0.9588,66,"Grace is a great teacher. She cares about the students. If you have any questions she is actually more than happy to answer. However, do it in the class or office hours since she is active in research, so usually, she is busy with her research. Also, you need to be eager to learn things, not just wait for someone to put it into your mouth.",COSC589,False,A,Beware of pop quizzes--Caring--Tough grader
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTMwNTI3Mjk0,2018-09-27 14:56:07 +0000 UTC,2018,1,1,1,1,1,0.0,0.8426,63,"She has no ability to convey clear logical thoughts through her lecture. I would be able to learn way more if I take this course on other online learning site. She curves, meaning if you earn 90% of total grade you still could get a B. Most importantly she hates students asking questions. She literally looks down on student. Good luck with Grace!",COSC589,False,,
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTMwMTkwODc1,2018-05-25 17:33:53 +0000 UTC,2018,1,1,4,4,3,1.0,0.6806,64,"There are a lot of salty people from COSC 150, she's much better in Big Data (her area). Projects can be tough, but she gives you starter code to help you. Exams are difficult (long and tough grader). She's not the best at understanding your questions in lecture, but contrary to other posts, she does care a lot. Lots of chances for extra credit.",COSC282,False,,Tough Grader--EXTRA CREDIT
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTMwMTM5Mjg4,2018-05-17 17:54:18 +0000 UTC,2018,1,1,4,4,2,1.0,0.5927,61,"Big Data is a manageable class. The key is to install an IDE for Scala and Spark programming early on, as 70% of your grade comes from projects. Lectures can get dry, but attendance is not required (unless there's a Piazza quiz, often pre-announced). Class is curved down due to grade inflation though, so do the extra credit to stay ahead.",COSC282,False,A,BEWARE OF POP QUIZZES--EXTRA CREDIT--LECTURE HEAVY
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTI5NDM1NjY5,2018-01-11 11:38:00 +0000 UTC,2018,1,1,5,5,5,1.0,-0.204,38,You need to be prepared to ask her a question. This could be stressful. And she gave a lot of homework. Only take her class if you really want to learn things. I have learned a lot tho.,COSC150,False,,Tough Grader--GROUP PROJECTS
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTI5Mzg2NDMz,2018-01-04 10:35:46 +0000 UTC,2018,1,1,5,5,4,1.0,0.8225,38,"Professor Yang taught us how to work in computer science projects. Throughout the semester, she put tremendous effort in coaching us to accomplish Complex and big projects. I have improved my coding a lot. I appreciate her effort",COSC150,False,A,Respected--Inspirational--GROUP PROJECTS
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTI5MzUyMzg5,2017-12-28 18:58:33 +0000 UTC,2017,0,1,2,2,4,0.0,0.5955,59,"Professor Grace is really smart and enthusiastic. However, it's really hard to get your questions answered in class or office hours because she already expects her students to know what she is teaching or to figure it out -- so her class is really difficult if you are not a computer science major. She can also be insensitive sometimes.",COSC150,False,,GROUP PROJECTS
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTI5MzQ3NjU3,2017-12-27 22:51:05 +0000 UTC,2017,0,1,1,1,4,0.0,-0.7717,62,Lack of clarity about the course content was unlike anything I've ever seen. Lectures abysmally uninformative and she did not know how to answer Q's at all. Deliberately ignored Q's on class blog leading up to the final &amp; stormed out 10 min after the exam began leaving us alone w/ the TA b/c she was annoyed @ our confusion. Unbelievably opaque.,COSC150,False,,Tough Grader--GROUP PROJECTS
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTI5Mjc4MjQ0,2017-12-19 16:07:39 +0000 UTC,2017,0,1,1,1,4,0.0,0.4709,61,"We've never had a test in this class (all group projects), but whenever people ask about the final she just says to go look in the textbook and that she expected you to have read the textbook. There was no required textbook, or readings. Also several times she made up mandatory deadlines the day before, so be prepared for surprise all-nighters...",COSC150,False,,
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTI5MjcxMjY2,2017-12-19 04:00:12 +0000 UTC,2017,0,1,1,1,5,0.0,0.5709,66,"Two days before the final: I think providing sample question is for high school kids. And you are not. As my students, I think high of you and I expect you to read textbook and understand the world that you live in. No sample question would help with you. It will only limit your imagination This may work with a really good professor. She is not.",COSC160,False,,LOTS OF HOMEWORK--GROUP PROJECTS
1837668,Grace Hui Yang,Georgetown University,R1,2017,UmF0aW5nLTI5MTgyMTE2,2017-12-13 17:55:17 +0000 UTC,2017,0,1,1,1,4,0.0,-0.4912,56,"Prof. Yang is unclear and has zero ability to explain the concepts she's teaching. When people ask questions during class, she gets mad and starts making even less sense. Her grading is often arbitrary and when I try to talk to her it feels like she doesn't understand what I'm saying. Avoid her at all costs!!",COSC150,False,A,GROUP PROJECTS
